[8231.771036 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.179180 0 0.000000 0 0.019799
[8241.363172 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.205184 0 0.000000 0 0.019790
[8242.138120 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.237179 0 0.000000 0 0.019804
[8293.059161 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.269188 0 0.000000 0 0.019810
[8343.902026 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.301181 0 0.000000 0 0.019803
[8344.223692 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.333177 0 0.000000 0 0.019793
[8394.977807 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.363180 0 0.000000 0 0.019813
[8402.446297 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.393184 0 0.000000 0 0.019813
[8456.181922 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.425177 0 0.000000 0 0.019811
[8456.649005 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.455177 0 0.000000 0 0.019803
[8507.759734 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.489196 0 0.000000 0 0.019786
[8558.884161 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.515176 0 0.000000 0 0.019777
[8559.172182 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.549178 0 0.000000 0 0.019808
[8610.105307 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.579178 0 0.000000 0 0.019832
[8610.566088 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.609184 0 0.000000 0 0.019837
[8661.807182 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.643176 0 0.000000 0 0.019838
[8712.953640 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.673182 0 0.000000 0 0.019842
[8713.501348 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.703187 0 0.000000 0 0.019832
[8764.784265 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.735177 0 0.000000 0 0.019812
[8765.309369 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.763182 0 0.000000 0 0.019807
[8817.147286 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.797200 0 0.000000 0 0.019825
[8868.552078 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 8.825180 0 0.000000 0 0.019845
[8869.704890 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 8.857199 0 0.000000 0 0.019859
[8921.444734 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 8.889183 0 0.000000 0 0.019855
[8923.417703 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 8.921193 0 0.000000 0 0.019847
[8974.745463 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 8.951182 0 0.000000 0 0.019846
[9026.027182 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 8.983179 0 0.000000 0 0.019844
[9026.523640 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.013179 0 0.000000 0 0.019840
[9077.627338 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.043190 0 0.000000 0 0.019832
[9078.425671 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.075174 0 0.000000 0 0.019820
[9130.334525 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.105192 0 0.000000 0 0.019827
[9181.604109 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.137189 0 0.000000 0 0.019853
[9182.312025 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.167193 0 0.000000 0 0.019861
[9233.887390 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.201176 0 0.000000 0 0.019868
[9234.548275 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.229180 0 0.000000 0 0.019876
[9286.201140 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.261189 0 0.000000 0 0.019883
[9344.886140 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.293191 0 0.000000 0 0.019885
[9355.268952 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.323178 0 0.000000 0 0.019896
[9359.223015 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.353177 0 0.000000 0 0.019916
[9412.047807 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.383178 0 0.000000 0 0.019916
[9463.004265 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.417186 0 0.000000 0 0.019909
[9463.286557 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.445182 0 0.000000 0 0.019930
[9514.506140 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.479178 0 0.000000 0 0.019952
[9515.286088 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.511173 0 0.000000 0 0.019959
[9566.926244 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.541175 0 0.000000 0 0.019964
[9618.352025 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.573184 0 0.000000 0 0.019953
[9619.437911 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.603176 0 0.000000 0 0.019957
[9670.639838 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.633180 0 0.000000 0 0.019958
[9671.174525 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.665183 0 0.000000 0 0.019956
[9722.237546 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.693199 0 0.000000 0 0.019957
[9773.450254 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.725180 0 0.000000 0 0.019961
[9774.662963 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.759188 0 0.000000 0 0.019966
[9826.315463 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.787185 0 0.000000 0 0.019965
[9826.992650 2023-06-08 20:53:48 ] [I|ap]:[ADSP]tof_hpf 9.821177 0 0.000000 0 0.019963
[9878.300775 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 9.849185 0 0.000000 0 0.019964
[9929.314994 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 9.883181 0 0.000000 0 0.019975
[9930.134421 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 9.913176 0 0.000000 0 0.019983
[9982.002963 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 9.941187 0 0.000000 0 0.019985
[9982.744577 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 9.973189 0 0.000000 0 0.019991
[10033.783015 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.003181 0 0.000000 0 0.019994
[10086.440515 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.035194 0 0.000000 0 0.019995
[10087.117285 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.067186 0 0.000000 0 0.019996
[10139.323744 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.097195 0 0.000000 0 0.019994
[10141.349056 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.131174 0 0.000000 0 0.019988
[10193.229994 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.161178 0 0.000000 0 0.019984
[10195.188640 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.193184 0 0.000000 0 0.019979
[10247.200202 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.223189 0 0.000000 0 0.019976
[10298.473692 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.253177 0 0.000000 0 0.019965
[10299.270046 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.285178 0 0.000000 0 0.019958
[10350.993379 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.315173 0 0.000000 0 0.019949
[10351.606660 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.345188 0 0.000000 0 0.019948
[10402.840723 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.377182 0 0.000000 0 0.019953
[10454.029785 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.409198 0 0.000000 0 0.019959
[10456.050514 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.441182 0 0.000000 0 0.019964
[10507.127754 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.469181 0 0.000000 0 0.019969
[10508.240567 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.503189 0 0.000000 0 0.019969
[10559.190931 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.541171 0 0.000000 0 0.019971
[10611.372233 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.563141 0 0.000000 0 0.019972
[10612.201139 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.593142 0 0.000000 0 0.019971
[10663.295358 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.625151 0 0.000000 0 0.019972
[10664.177285 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.655137 0 0.000000 0 0.019970
[10715.111556 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.687176 0 0.000000 0 0.019967
[10766.314004 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.719144 0 0.000000 0 0.019967
[10767.172285 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.751143 0 0.000000 0 0.019964
[10818.420098 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.779148 0 0.000000 0 0.019964
[10819.631816 2023-06-08 20:53:49 ] [I|ap]:[ADSP]tof_hpf 10.811142 0 0.000000 0 0.019968
[10870.975723 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 10.843140 0 0.000000 0 0.019968
[10922.196400 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 10.873142 0 0.000000 0 0.019968
[10924.180931 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 10.905151 0 0.000000 0 0.019972
[10977.005879 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 10.933137 0 0.000000 0 0.019975
[10978.132962 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 10.965152 0 0.000000 0 0.019975
[11030.144056 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 10.999145 0 0.000000 0 0.019974
[11030.780462 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.029157 0 0.000000 0 0.019974
[11081.730566 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.059146 0 0.000000 0 0.019974
[11132.623275 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.091144 0 0.000000 0 0.019978
[11133.347962 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.121145 0 0.000000 0 0.019979
[11184.854733 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.153148 0 0.000000 0 0.019977
[11185.521660 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.183141 0 0.000000 0 0.019975
[11238.200514 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.215144 0 0.000000 0 0.019977
[11289.406504 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.245146 0 0.000000 0 0.019980
[11290.184316 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.275150 0 0.000000 0 0.019979
[11341.354525 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.307158 0 0.000000 0 0.019976
[11342.049681 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.339147 0 0.000000 0 0.019957
[11393.196868 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.369137 0 0.000000 0 0.019931
[11447.539629 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.401153 0 0.000000 0 0.019927
[11448.361972 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.431138 0 0.000000 0 0.019929
[11499.156972 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.461145 0 0.000000 0 0.019926
[11499.703170 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.491146 0 0.000000 0 0.019922
[11601.484837 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.554127 0 0.000000 0 0.019922
[11602.031764 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.586131 0 0.000000 0 0.019932
[11652.970202 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.616127 0 0.000000 0 0.019940
[11653.305149 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.650126 0 0.000000 0 0.019940
[11703.952493 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.680126 0 0.000000 0 0.019952
[11754.871816 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.710127 0 0.000000 0 0.019960
[11755.150826 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.740126 0 0.000000 0 0.019957
[11806.035306 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.772202 0 0.000000 0 0.019960
[11806.333743 2023-06-08 20:53:50 ] [I|ap]:[ADSP]tof_hpf 11.802199 0 0.000000 0 0.019947
[11857.316764 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 11.834185 0 0.000000 0 0.019914
[11908.042597 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 11.866180 0 0.000000 0 0.019909
[11908.326764 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 11.896195 0 0.000000 0 0.019913
[11959.368951 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 11.926175 0 0.000000 0 0.019918
[11959.671035 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 11.958176 0 0.000000 0 0.019939
[12010.326972 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 11.990177 0 0.000000 0 0.019948
[12061.561295 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.020174 0 0.000000 0 0.019948
[12062.123639 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.052197 0 0.000000 0 0.019945
[12113.157493 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.086177 0 0.000000 0 0.019936
[12163.951139 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.114193 0 0.000000 0 0.019933
[12164.248743 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.144179 0 0.000000 0 0.019923
[12215.088795 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.176179 0 0.000000 0 0.019913
[12215.398691 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.206217 0 0.000000 0 0.019916
[12266.024785 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.238175 0 0.000000 0 0.019919
[12317.312128 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.268179 0 0.000000 0 0.019921
[12319.126608 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.298161 0 0.000000 0 0.019928
[12369.986087 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.328179 0 0.000000 0 0.019937
[12370.362024 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.360180 0 0.000000 0 0.019941
[12421.295201 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.394190 0 0.000000 0 0.019944
[12472.520878 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.424189 0 0.000000 0 0.019950
[12473.240462 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.456185 0 0.000000 0 0.019957
[12523.972389 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.486180 0 0.000000 0 0.019960
[12524.260618 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.516190 0 0.000000 0 0.019963
[12575.016139 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.548152 0 0.000000 0 0.019972
[12625.709993 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.578190 0 0.000000 0 0.019980
[12626.023951 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.608195 0 0.000000 0 0.019986
[12676.889628 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.640177 0 0.000000 0 0.019993
[12677.165670 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.672187 0 0.000000 0 0.019999
[12727.953691 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.702195 0 0.000000 0 0.020000
[12779.718795 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.734186 0 0.000000 0 0.020000
[12780.122753 2023-06-08 20:53:51 ] [I|ap]:[ADSP]tof_hpf 12.766173 0 0.000000 0 0.020000
[12831.117441 2023-06-08 20:53:52 ] [I|ap]:[ADSP]tof_hpf 12.796188 0 0.000000 0 0.020000
[12831.551868 2023-06-08 20:53:52 ] [I|ap]:[ADSP]tof_hpf 12.826177 0 0.000000 0 0.019998
[12883.077284 2023-06-08 20:53:52 ] [I|ap]:[ADSP]tof_hpf 12.856190 0 0.000000 0 0.019995
[12933.964993 2023-06-08 20:53:52 ] [I|ap]:[ADSP]tof_hpf 12.888175 0 0.000000 0 0.019994
[12934.427857 2023-06-08 20:53:52 ] [I|ap]:[ADSP]tof_hpf 12.920183 0 0.000000 0 0.019996
[12985.660878 2023-06-08 20:53:52 ] [I|ap]:[ADSP]tof_hpf 12.948174 0 0.000000 0 0.019998
