[11531.351453 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.489136 0 0.000000 0
[11532.269213 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.519143 0 0.000000 0
[11584.541088 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.551134 0 0.000000 0
[11585.604421 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.581130 0 0.000000 0
[11636.779005 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.613131 0 0.000000 0
[11693.788900 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.643147 0 0.000000 0
[11694.756713 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.675139 0 0.000000 0
[11746.835150 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.703130 0 0.000000 0
[11747.461140 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.737140 0 0.000000 0
[11798.755775 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.769135 0 0.000000 0
[11799.661817 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.797142 0 0.000000 0
[11851.262963 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 11.829147 0 0.000000 0
[11902.931713 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 11.861132 0 0.000000 0
[11903.643327 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 11.891149 0 0.000000 0
[11954.648327 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 11.923132 0 0.000000 0
[11955.040671 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 11.953131 0 0.000000 0
[12006.705307 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 11.983131 0 0.000000 0
[12058.055984 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.015138 0 0.000000 0
[12058.622129 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.047132 0 0.000000 0
[12109.413015 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.075144 0 0.000000 0
[12110.075150 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.107133 0 0.000000 0
[12161.196192 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.139130 0 0.000000 0
[12212.749734 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.171141 0 0.000000 0
[12213.293692 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.201128 0 0.000000 0
[12264.669369 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.233145 0 0.000000 0
[12265.262390 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.261128 0 0.000000 0
[12316.715411 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.293126 0 0.000000 0
[12368.060411 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.325142 0 0.000000 0
[12368.784265 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.355166 0 0.000000 0
[12420.304004 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.389132 0 0.000000 0
[12421.849994 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.419138 0 0.000000 0
[12473.043119 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.449137 0 0.000000 0
[12524.302338 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.481133 0 0.000000 0
[12525.226713 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.511132 0 0.000000 0
[12576.624473 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.541144 0 0.000000 0
[12577.577442 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.573134 0 0.000000 0
[12629.591192 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.603136 0 0.000000 0
[12681.343379 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.637130 0 0.000000 0
[12682.222910 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.665143 0 0.000000 0
[12733.361140 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.699144 0 0.000000 0
[12734.262494 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.729137 0 0.000000 0
[12785.523275 2023-06-06 16:19:25 ] [I|ap]:[ADSP]tof_hpf 12.759132 0 0.000000 0
[12836.829004 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 12.791134 0 0.000000 0
[12837.368431 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 12.821130 0 0.000000 0
[12888.805202 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 12.851128 0 0.000000 0
[12890.950619 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 12.883133 0 0.000000 0
[12942.517858 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 12.913127 0 0.000000 0
[12993.571608 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 12.945130 0 0.000000 0
[12994.638535 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 12.977129 0 0.000000 0
[13046.392910 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.007137 0 0.000000 0
[13047.217442 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.039135 0 0.000000 0
[13098.751087 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.069149 0 0.000000 0
[13149.870514 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.103142 0 0.000000 0
[13150.415098 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.131124 0 0.000000 0
[13202.267962 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.161126 0 0.000000 0
[13204.086087 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.193131 0 0.000000 0
[13255.311087 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.223139 0 0.000000 0
[13257.219733 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.255142 0 0.000000 0
[13308.746660 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.285136 0 0.000000 0
[13360.225202 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.317150 0 0.000000 0
[13360.940098 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.349133 0 0.000000 0
[13412.194004 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.379132 0 0.000000 0
[13413.544837 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.411136 0 0.000000 0
[13464.743900 2023-06-06 16:19:26 ] [I|ap]:[ADSP]tof_hpf 13.441133 0 0.000000 0
